ophys_experiment_id,equipment_name,full_genotype,mouse_id,reporter_line,driver_line,sex,age_in_days,cre_line,indicator,session_number,prior_exposures_to_session_type,prior_exposures_to_image_set,prior_exposures_to_omissions,ophys_session_id,behavior_session_id,ophys_container_id,project_code,imaging_depth,targeted_structure,date_of_acquisition,session_type,file_id
940433490,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453989,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,209.0,Vip-IRES-Cre,GCaMP6f,3.0,0,53.0,2,940145217,940243685,1018028396,VisualBehaviorMultiscope,225,VISp,2019-09-05 15:50:34.126236,OPHYS_3_images_A,1085394030
940433499,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453989,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,209.0,Vip-IRES-Cre,GCaMP6f,3.0,0,53.0,2,940145217,940243685,1018028408,VisualBehaviorMultiscope,225,VISl,2019-09-05 15:50:34.126236,OPHYS_3_images_A,1085393952
940433497,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453989,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,209.0,Vip-IRES-Cre,GCaMP6f,3.0,0,53.0,2,940145217,940243685,1018028405,VisualBehaviorMultiscope,150,VISl,2019-09-05 15:50:34.126236,OPHYS_3_images_A,1085394007
940433488,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453989,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,209.0,Vip-IRES-Cre,GCaMP6f,3.0,0,53.0,2,940145217,940243685,1018028393,VisualBehaviorMultiscope,150,VISp,2019-09-05 15:50:34.126236,OPHYS_3_images_A,1085393908
940433493,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453989,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,209.0,Vip-IRES-Cre,GCaMP6f,3.0,0,53.0,2,940145217,940243685,1018028402,VisualBehaviorMultiscope,75,VISl,2019-09-05 15:50:34.126236,OPHYS_3_images_A,1085394025
944115814,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453989,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,210.0,Vip-IRES-Cre,GCaMP6f,3.0,1,54.0,3,940775208,940796859,1018028402,VisualBehaviorMultiscope,75,VISl,2019-09-06 15:15:47.438632,OPHYS_3_images_A,1085400497
944115820,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453989,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,210.0,Vip-IRES-Cre,GCaMP6f,3.0,1,54.0,3,940775208,940796859,1018028411,VisualBehaviorMultiscope,300,VISl,2019-09-06 15:15:47.438632,OPHYS_3_images_A,1085400507
944115825,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453989,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,210.0,Vip-IRES-Cre,GCaMP6f,3.0,1,54.0,3,940775208,940796859,1018028405,VisualBehaviorMultiscope,150,VISl,2019-09-06 15:15:47.438632,OPHYS_3_images_A,1085400485
944115808,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453989,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,210.0,Vip-IRES-Cre,GCaMP6f,3.0,1,54.0,3,940775208,940796859,1018028396,VisualBehaviorMultiscope,225,VISp,2019-09-06 15:15:47.438632,OPHYS_3_images_A,1085400518
944115831,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453989,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,210.0,Vip-IRES-Cre,GCaMP6f,3.0,1,54.0,3,940775208,940796859,1018028408,VisualBehaviorMultiscope,225,VISl,2019-09-06 15:15:47.438632,OPHYS_3_images_A,1085400493
944115804,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453989,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,210.0,Vip-IRES-Cre,GCaMP6f,3.0,1,54.0,3,940775208,940796859,1018028393,VisualBehaviorMultiscope,150,VISp,2019-09-06 15:15:47.438632,OPHYS_3_images_A,1085400521
946513780,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453989,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,217.0,Vip-IRES-Cre,GCaMP6f,5.0,0,1.0,7,946015345,946172858,1018028393,VisualBehaviorMultiscope,150,VISp,2019-09-13 13:17:00.899487,OPHYS_5_images_B_passive,1085400822
946513790,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453989,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,217.0,Vip-IRES-Cre,GCaMP6f,5.0,0,1.0,7,946015345,946172858,1018028408,VisualBehaviorMultiscope,225,VISl,2019-09-13 13:17:00.899487,OPHYS_5_images_B_passive,1085400660
946513782,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453989,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,217.0,Vip-IRES-Cre,GCaMP6f,5.0,0,1.0,7,946015345,946172858,1018028396,VisualBehaviorMultiscope,225,VISp,2019-09-13 13:17:00.899487,OPHYS_5_images_B_passive,1085400826
946513788,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453989,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,217.0,Vip-IRES-Cre,GCaMP6f,5.0,0,1.0,7,946015345,946172858,1018028405,VisualBehaviorMultiscope,150,VISl,2019-09-13 13:17:00.899487,OPHYS_5_images_B_passive,1085400823
948704864,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453989,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,221.0,Vip-IRES-Cre,GCaMP6f,6.0,1,3.0,9,948252173,948341757,1018028402,VisualBehaviorMultiscope,75,VISl,2019-09-17 13:08:12.899128,OPHYS_6_images_B,1085401400
948704866,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453989,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,221.0,Vip-IRES-Cre,GCaMP6f,6.0,1,3.0,9,948252173,948341757,1018028411,VisualBehaviorMultiscope,300,VISl,2019-09-17 13:08:12.899128,OPHYS_6_images_B,1085401350
948704870,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453989,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,221.0,Vip-IRES-Cre,GCaMP6f,6.0,1,3.0,9,948252173,948341757,1018028408,VisualBehaviorMultiscope,225,VISl,2019-09-17 13:08:12.899128,OPHYS_6_images_B,1085402186
948704862,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453989,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,221.0,Vip-IRES-Cre,GCaMP6f,6.0,1,3.0,9,948252173,948341757,1018028396,VisualBehaviorMultiscope,225,VISp,2019-09-17 13:08:12.899128,OPHYS_6_images_B,1085401697
948704868,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453989,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,221.0,Vip-IRES-Cre,GCaMP6f,6.0,1,3.0,9,948252173,948341757,1018028405,VisualBehaviorMultiscope,150,VISl,2019-09-17 13:08:12.899128,OPHYS_6_images_B,1085402158
948704860,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453989,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,221.0,Vip-IRES-Cre,GCaMP6f,6.0,1,3.0,9,948252173,948341757,1018028393,VisualBehaviorMultiscope,150,VISp,2019-09-17 13:08:12.899128,OPHYS_6_images_B,1085401627
930996067,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,196.0,Vip-IRES-Cre,GCaMP6f,1.0,1,54.0,1,929686773,929818797,1026722861,VisualBehaviorMultiscope,219,VISp,2019-08-23 08:11:32.653400,OPHYS_1_images_A,1085398260
930996069,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,196.0,Vip-IRES-Cre,GCaMP6f,1.0,1,54.0,1,929686773,929818797,1026722858,VisualBehaviorMultiscope,156,VISp,2019-08-23 08:11:32.653400,OPHYS_1_images_A,1085398318
930996076,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,196.0,Vip-IRES-Cre,GCaMP6f,1.0,1,54.0,1,929686773,929818797,1026722873,VisualBehaviorMultiscope,211,VISl,2019-08-23 08:11:32.653400,OPHYS_1_images_A,1085398276
930996073,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,196.0,Vip-IRES-Cre,GCaMP6f,1.0,1,54.0,1,929686773,929818797,1026722854,VisualBehaviorMultiscope,71,VISp,2019-08-23 08:11:32.653400,OPHYS_1_images_A,1085398435
930996078,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,196.0,Vip-IRES-Cre,GCaMP6f,1.0,1,54.0,1,929686773,929818797,1026722870,VisualBehaviorMultiscope,162,VISl,2019-08-23 08:11:32.653400,OPHYS_1_images_A,1085398618
930996080,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,196.0,Vip-IRES-Cre,GCaMP6f,1.0,1,54.0,1,929686773,929818797,1026722876,VisualBehaviorMultiscope,274,VISl,2019-08-23 08:11:32.653400,OPHYS_1_images_A,1085398613
930996082,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,196.0,Vip-IRES-Cre,GCaMP6f,1.0,1,54.0,1,929686773,929818797,1026722867,VisualBehaviorMultiscope,79,VISl,2019-08-23 08:11:32.653400,OPHYS_1_images_A,1085398581
932372699,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,199.0,Vip-IRES-Cre,GCaMP6f,2.0,0,0.0,2,931326814,931566300,1026722861,VisualBehaviorMultiscope,221,VISp,2019-08-26 08:26:26.815263,OPHYS_2_images_B_passive,1086012732
932372707,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,199.0,Vip-IRES-Cre,GCaMP6f,2.0,0,0.0,2,931326814,931566300,1026722873,VisualBehaviorMultiscope,225,VISl,2019-08-26 08:26:26.815263,OPHYS_2_images_B_passive,1086012804
932372711,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,199.0,Vip-IRES-Cre,GCaMP6f,2.0,0,0.0,2,931326814,931566300,1026722876,VisualBehaviorMultiscope,274,VISl,2019-08-26 08:26:26.815263,OPHYS_2_images_B_passive,1086012803
932372701,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,199.0,Vip-IRES-Cre,GCaMP6f,2.0,0,0.0,2,931326814,931566300,1026722858,VisualBehaviorMultiscope,152,VISp,2019-08-26 08:26:26.815263,OPHYS_2_images_B_passive,1086012774
932372705,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,199.0,Vip-IRES-Cre,GCaMP6f,2.0,0,0.0,2,931326814,931566300,1026722854,VisualBehaviorMultiscope,75,VISp,2019-08-26 08:26:26.815263,OPHYS_2_images_B_passive,1086012427
935514362,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,201.0,Vip-IRES-Cre,GCaMP6f,4.0,0,2.0,4,933439847,933504759,1026722858,VisualBehaviorMultiscope,148,VISp,2019-08-28 08:23:18.718157,OPHYS_4_images_B,1085398615
935514373,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,201.0,Vip-IRES-Cre,GCaMP6f,4.0,0,2.0,4,933439847,933504759,1026722870,VisualBehaviorMultiscope,166,VISl,2019-08-28 08:23:18.718157,OPHYS_4_images_B,1085398576
935514378,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,201.0,Vip-IRES-Cre,GCaMP6f,4.0,0,2.0,4,933439847,933504759,1026722867,VisualBehaviorMultiscope,85,VISl,2019-08-28 08:23:18.718157,OPHYS_4_images_B,1085398605
935514360,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,201.0,Vip-IRES-Cre,GCaMP6f,4.0,0,2.0,4,933439847,933504759,1026722861,VisualBehaviorMultiscope,211,VISp,2019-08-28 08:23:18.718157,OPHYS_4_images_B,1085398556
935514368,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,201.0,Vip-IRES-Cre,GCaMP6f,4.0,0,2.0,4,933439847,933504759,1026722873,VisualBehaviorMultiscope,223,VISl,2019-08-28 08:23:18.718157,OPHYS_4_images_B,1085398540
935514375,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,201.0,Vip-IRES-Cre,GCaMP6f,4.0,0,2.0,4,933439847,933504759,1026722876,VisualBehaviorMultiscope,274,VISl,2019-08-28 08:23:18.718157,OPHYS_4_images_B,1085396073
935514366,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,201.0,Vip-IRES-Cre,GCaMP6f,4.0,0,2.0,4,933439847,933504759,1026722854,VisualBehaviorMultiscope,71,VISp,2019-08-28 08:23:18.718157,OPHYS_4_images_B,1085398628
936500611,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,203.0,Vip-IRES-Cre,GCaMP6f,6.0,0,4.0,6,935559843,935811563,1026722854,VisualBehaviorMultiscope,73,VISp,2019-08-30 09:36:00.434110,OPHYS_6_images_B,1085400954
936500596,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,203.0,Vip-IRES-Cre,GCaMP6f,6.0,0,4.0,6,935559843,935811563,1026722861,VisualBehaviorMultiscope,231,VISp,2019-08-30 09:36:00.434110,OPHYS_6_images_B,1085400939
936500623,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,203.0,Vip-IRES-Cre,GCaMP6f,6.0,0,4.0,6,935559843,935811563,1026722870,VisualBehaviorMultiscope,162,VISl,2019-08-30 09:36:00.434110,OPHYS_6_images_B,1085400945
936500631,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,203.0,Vip-IRES-Cre,GCaMP6f,6.0,0,4.0,6,935559843,935811563,1026722867,VisualBehaviorMultiscope,79,VISl,2019-08-30 09:36:00.434110,OPHYS_6_images_B,1085400965
936500602,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,203.0,Vip-IRES-Cre,GCaMP6f,6.0,0,4.0,6,935559843,935811563,1026722858,VisualBehaviorMultiscope,144,VISp,2019-08-30 09:36:00.434110,OPHYS_6_images_B,1085400970
936500617,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,203.0,Vip-IRES-Cre,GCaMP6f,6.0,0,4.0,6,935559843,935811563,1026722873,VisualBehaviorMultiscope,217,VISl,2019-08-30 09:36:00.434110,OPHYS_6_images_B,1085400929
936500627,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,203.0,Vip-IRES-Cre,GCaMP6f,6.0,0,4.0,6,935559843,935811563,1026722876,VisualBehaviorMultiscope,276,VISl,2019-08-30 09:36:00.434110,OPHYS_6_images_B,1085400933
938002083,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,207.0,Vip-IRES-Cre,GCaMP6f,3.0,0,55.0,7,937162622,937416292,1026722876,VisualBehaviorMultiscope,282,VISl,2019-09-03 08:13:17.884589,OPHYS_3_images_A,1085400860
938002073,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,207.0,Vip-IRES-Cre,GCaMP6f,3.0,0,55.0,7,937162622,937416292,1026722858,VisualBehaviorMultiscope,150,VISp,2019-09-03 08:13:17.884589,OPHYS_3_images_A,1085400978
938002077,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,207.0,Vip-IRES-Cre,GCaMP6f,3.0,0,55.0,7,937162622,937416292,1026722854,VisualBehaviorMultiscope,73,VISp,2019-09-03 08:13:17.884589,OPHYS_3_images_A,1085400960
938002081,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,207.0,Vip-IRES-Cre,GCaMP6f,3.0,0,55.0,7,937162622,937416292,1026722870,VisualBehaviorMultiscope,174,VISl,2019-09-03 08:13:17.884589,OPHYS_3_images_A,1085400883
938002088,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,207.0,Vip-IRES-Cre,GCaMP6f,3.0,0,55.0,7,937162622,937416292,1026722867,VisualBehaviorMultiscope,93,VISl,2019-09-03 08:13:17.884589,OPHYS_3_images_A,1085400943
938002071,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,207.0,Vip-IRES-Cre,GCaMP6f,3.0,0,55.0,7,937162622,937416292,1026722861,VisualBehaviorMultiscope,217,VISp,2019-09-03 08:13:17.884589,OPHYS_3_images_A,1085400949
938002079,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,207.0,Vip-IRES-Cre,GCaMP6f,3.0,0,55.0,7,937162622,937416292,1026722873,VisualBehaviorMultiscope,225,VISl,2019-09-03 08:13:17.884589,OPHYS_3_images_A,1085400720
939471285,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,208.0,Vip-IRES-Cre,GCaMP6f,2.0,0,56.0,8,938140092,938377224,1026722870,VisualBehaviorMultiscope,166,VISl,2019-09-04 08:16:32.270992,OPHYS_2_images_A_passive,1086012778
939471298,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,208.0,Vip-IRES-Cre,GCaMP6f,2.0,0,56.0,8,938140092,938377224,1026722867,VisualBehaviorMultiscope,87,VISl,2019-09-04 08:16:32.270992,OPHYS_2_images_A_passive,1086012440
939471290,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,208.0,Vip-IRES-Cre,GCaMP6f,2.0,0,56.0,8,938140092,938377224,1026722876,VisualBehaviorMultiscope,282,VISl,2019-09-04 08:16:32.270992,OPHYS_2_images_A_passive,1086012744
939471278,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,208.0,Vip-IRES-Cre,GCaMP6f,2.0,0,56.0,8,938140092,938377224,1026722854,VisualBehaviorMultiscope,73,VISp,2019-09-04 08:16:32.270992,OPHYS_2_images_A_passive,1086012756
939471272,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,208.0,Vip-IRES-Cre,GCaMP6f,2.0,0,56.0,8,938140092,938377224,1026722858,VisualBehaviorMultiscope,158,VISp,2019-09-04 08:16:32.270992,OPHYS_2_images_A_passive,1086012809
939471282,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,208.0,Vip-IRES-Cre,GCaMP6f,2.0,0,56.0,8,938140092,938377224,1026722873,VisualBehaviorMultiscope,221,VISl,2019-09-04 08:16:32.270992,OPHYS_2_images_A_passive,1086012738
939471269,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,208.0,Vip-IRES-Cre,GCaMP6f,2.0,0,56.0,8,938140092,938377224,1026722861,VisualBehaviorMultiscope,213,VISp,2019-09-04 08:16:32.270992,OPHYS_2_images_A_passive,1086012799
940433470,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,209.0,Vip-IRES-Cre,GCaMP6f,5.0,1,5.0,9,939526443,939538572,1026722854,VisualBehaviorMultiscope,75,VISp,2019-09-05 09:19:35.394918,OPHYS_5_images_B_passive,1085400427
940433468,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,209.0,Vip-IRES-Cre,GCaMP6f,5.0,1,5.0,9,939526443,939538572,1026722861,VisualBehaviorMultiscope,225,VISp,2019-09-05 09:19:35.394918,OPHYS_5_images_B_passive,1085400349
940433478,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,209.0,Vip-IRES-Cre,GCaMP6f,5.0,1,5.0,9,939526443,939538572,1026722867,VisualBehaviorMultiscope,75,VISl,2019-09-05 09:19:35.394918,OPHYS_5_images_B_passive,1085400219
940433466,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,209.0,Vip-IRES-Cre,GCaMP6f,5.0,1,5.0,9,939526443,939538572,1026722858,VisualBehaviorMultiscope,150,VISp,2019-09-05 09:19:35.394918,OPHYS_5_images_B_passive,1085400365
940433476,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,209.0,Vip-IRES-Cre,GCaMP6f,5.0,1,5.0,9,939526443,939538572,1026722873,VisualBehaviorMultiscope,225,VISl,2019-09-05 09:19:35.394918,OPHYS_5_images_B_passive,1085400198
940433474,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,209.0,Vip-IRES-Cre,GCaMP6f,5.0,1,5.0,9,939526443,939538572,1026722870,VisualBehaviorMultiscope,150,VISl,2019-09-05 09:19:35.394918,OPHYS_5_images_B_passive,1085400223
940433480,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,453988,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,209.0,Vip-IRES-Cre,GCaMP6f,5.0,1,5.0,9,939526443,939538572,1026722876,VisualBehaviorMultiscope,300,VISl,2019-09-05 09:19:35.394918,OPHYS_5_images_B_passive,1085400188
